日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20230428,9045,京阪ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9046,神戸電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9048,名古屋鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9049,京福電気鉄道,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9051,センコン物流,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9052,山陽電気鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9055,アルプス物流,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9057,遠州トラック,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9058,トランコム,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9059,カンダホールディングス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9060,日本ロジテム,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9063,岡山県貨物運送,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9064,ヤマトホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9065,山九,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9066,日新,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9067,丸運,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9068,丸全昭和運輸,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9069,センコーグループホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9070,トナミホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9072,ニッコンホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9073,京極運輸商事,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9074,日本石油輸送,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9075,福山通運,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9076,セイノーホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9078,エスライン,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9081,神奈川中央交通,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9082,大和自動車交通,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9083,神姫バス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9087,タカセ,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9090,ＡＺ－ＣＯＭ丸和ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9099,Ｃ＆Ｆロジホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9101,日本郵船,プライム（内国株式）,5100,海運業,12,運輸・物流 ,2,TOPIX Large70
20230428,9104,商船三井,プライム（内国株式）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9107,川崎汽船,プライム（内国株式）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9110,ＮＳユナイテッド海運,プライム（内国株式）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9115,明治海運,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9119,飯野海運,プライム（内国株式）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
20230428,9127,玉井商船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
20230428,9130,共栄タンカー,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9142,九州旅客鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9143,ＳＧホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9145,ビーイングホールディングス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
20230428,9146,五健堂,PRO Market,5050,陸運業,12,運輸・物流 ,-,-
20230428,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9149,大友ロジスティクスサービス,PRO Market,5050,陸運業,12,運輸・物流 ,-,-
20230428,9156,はなホールディングス,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9171,栗林商船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
20230428,9173,東海汽船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
20230428,9193,東京汽船,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
20230428,9201,日本航空,プライム（内国株式）,5150,空運業,12,運輸・物流 ,4,TOPIX Mid400
20230428,9202,ＡＮＡホールディングス,プライム（内国株式）,5150,空運業,12,運輸・物流 ,2,TOPIX Large70
20230428,9204,スカイマーク,グロース（内国株式）,5150,空運業,12,運輸・物流 ,-,-
20230428,9206,スターフライヤー,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,-,-
20230428,9211,エフ・コード,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9213,セイファート,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9215,ＣａＳｙ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9216,ビーウィズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,9218,メンタルヘルステクノロジーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9219,ギックス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9220,エフビー介護サービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9221,フルハシＥＰＯ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9222,ｍａｎａｂｙ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9224,環境のミカタ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9225,ブリッジコンサルティンググループ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9226,アイガー,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9227,マイクロ波化学,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9229,サンウェルズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9232,パスコ,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,7,TOPIX Small 2
20230428,9233,アジア航測,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,-,-
20230428,9240,デリバリーコンサルティング,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9241,フューチャーリンクネットワーク,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9242,メディア総研,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9243,富士テクノホールディングス,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9244,デジタリフト,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9245,リベロ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9246,プロジェクトカンパニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9247,ＴＲＥホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230428,9248,人・夢・技術グループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230428,9249,日本エコシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9250,ＧＲＣＳ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9252,ラストワンマイル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9253,スローガン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9254,ラバブルマーケティンググループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9256,サクシード,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,グロース（外国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9258,ＣＳ－Ｃ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9259,タカヨシ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20230428,9262,シルバーライフ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20230428,9263,ビジョナリーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20230428,9264,ポエック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20230428,9265,ヤマシタヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20230428,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
20230428,9268,オプティマスグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20230428,9270,バリュエンスホールディングス,グロース（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
20230428,9271,和心,グロース（内国株式）,6100,小売業,14,小売 ,-,-
20230428,9272,ブティックス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230428,9273,コーア商事ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20230428,9274,ＫＰＰグループホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20230428,9275,ナルミヤ・インターナショナル,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20230428,9278,ブックオフグループホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20230428,9279,ギフトホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
20230428,9282,いちごグリーンインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20230428,9284,カナディアン・ソーラー・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20230428,9285,東京インフラ・エネルギー投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20230428,9286,エネクス・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
20230428,9287,ジャパン・インフラファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
